Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/7/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,5.451376487,5.681286211,6.528842709,7.207501145,7.317982134,7.662494019,9.152230593,10.94533289,12.54544631,13.32911478,16.6505744,18.45212512,19.07799834,20.03580146,22.27289373,24.53106712,26.89108194,28.96318041,33.20320058,37.70430077,38.9667155,43.45232352,48.06761934,48.96722453,54.72677076,61.13543149,60.58946353,61.91569343,64.52333437,64.53548862,61.32978691,66.06658488,63.54189846,67.54454961,72.37285753,67.44879102,72.26400279,73.0465589,77.97351663,82.26030596,83.6519362,87.57066655,83.62926276,91.51405563,96.98243748,102.0867712,92.38212319,93.4318499,96.49445711,93.21753395,85.91466756,81.72075344,90.03930821,91.32830856,89.89654789,90.46529903,97.58867483,98.26730655,98.03451416,100.6201525,102.1717753,96.27485145,,
Mexico,MEX,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,9.791356949,10.52740434,14.48598131,15.02387904,17.63801047,20.86750789,22.74833597,26.45469496,29.87735749,30.40032791,34.74922268,38.40596019,44.02771037,48.8742085,60.6065944,63.16317095,60.04566415,59.97272983,64.50952516,70.09699887,88.69736917,93.9557179,81.06721955,91.05312209,96.43843105,97.93938072,98.15327025,89.21717941,84.23218435,82.84121793,72.22048789,72.04957867,70.65376592,73.08084616,57.0035461,72.03415944,72.15712091,79.02851386,77.4936731,79.98253656,80.57440283,68.66589027,67.16324201,67.13810632,76.7214114,69.03282969,71.08648327,56.58624389,68.50453681,72.30423407,84.40799437,84.80329904,92.14494687,90.46681106,81.32324927,100.5254035,105.6214642,105.6563819,108.6213918,95.554565,101.2445721,76.78583072,94.24866203,
Marshall Islands,MHL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,5.787856837,6.810746578,8.095986014,9.37589876,11.39946706,14.57873922,14.75785647,16.58029345,19.10624199,22.14983255,24.12768563,27.5876803,30.55974279,28.94668089,33.95489167,35.36782151,43.7295904,48.84318581,53.39621748,60.20667385,59.67884623,61.71152487,66.07736566,71.94874996,68.12219908,72.72443163,79.23135258,87.62541948,88.32731875,92.5957413,96.26818829,94.03296742,87.66861897,93.73143533,102.619434,107.2578989,110.2176431,112.859561,116.2779522,112.9871997,115.9941881,120.7278671,123.745887,135.0715998,137.3389236,142.2610194,149.5377655,145.8758694,147.8994925,162.6390659,169.9938737,166.8835259,170.738627,177.1608276,172.9198537,173.5534686,180.5783953,178.6977405,176.354683,188.9155354,186.8054731,175.4698457,,
North Macedonia,MKD,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.47947455,96.75369458,61.43069307,71.26436782,77.83333333,66.7802385,73.97959184,71.89189189,39.26056338,37.81362725,40.17197452,53.48156182,62.02232143,57.46697039,67.12296984,56.15801887,56.69761905,67.11111111,63.61835749,57.5942029,69.60532688,72.20631068,66.24637681,79.31490385,68.98800959,60.84688995,61.25775656,82.81490385,50.49160671,44.66105769,54.26682692,
Mali,MLI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.04029304,0.2008521,0.212378641,0.181488203,0.350422195,1.023465704,0.940647482,1.392086331,1.438848921,3.201396973,4.190919674,4.217694994,5.190337602,4.209276018,1.210121012,5.850272682,7.344913151,5.767741935,7.027363184,7.061691542,4.323894685,5.587680079,5.049677099,24.95678092,9.693064437,7.243123772,7.668958743,6.527033609,8.670238675,7.403799318,7.270964615,12.62135922,8.169934641,7.911392405,8.169440242,6.026490066,10.55187638,10.13245033,10.99337748,8.796247241,9.271523179,18.41489796,12.8626725,16.67421461,14.92468321,17.83988022,13.52634298,17.39214061,17.64635355,18.50790609,9.604806202,8.914595572,13.6980082,19.22488243,24.46183736,29.42712277,20.92116018,20.41252894,29.97927917,18.67038763,8.089437717,7.660352476,8.539024098,
Malta,MLT,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,25.11764706,26.625,44.33333333,40.57142857,28.69230769,28.15384615,39.38461538,28.46153846,44.23076923,49.07692308,43.76923077,57.76923077,28.46153846,25.61538462,23.5,24.58333333,49.61538462,56.30769231,44.69230769,133.75,27.83333333,30.75,73.16666667,93.5,60.33333333,49.58333333,56.5,47.58333333,42.66666667,45.33333333,38.83333333,42.83333333,41.08333333,41.08333333,87.8,58.6,65.88888889,187.375,89.125,131.875,113.7777778,110.1111111,95.80645161,117.1111111,107.195122,114.5121951,113.375,82.5,57.375,79.40528634,93.06167401,77.44444444,81.49386845,81.93979933,92.30769231,93.16427784,93.38478501,89.41565601,97.57442117,147.5641026,148.5897436,100.5128205,111.7808219,
Myanmar,MMR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.606060606,0.655903128,0.705645161,0.906344411,0.916414904,1.200603622,3.043158954,1.781488934,4.129849246,2.201303912,4.41554664,4.817352056,4.370901423,4.706762166,5.757390847,5.375604119,6.488376963,8.94789705,9.731368245,10.46693826,13.07652264,17.50519751,16.61292,19.62256282,20.23214844,18.62567737,13.10309171,9.140284757,8.713042567,7.895055921,8.693636173,7.043423537,9.009395553,15.18250472,18.87285115,18.22204757,18.60278272,17.9787568,16.82920537,20.75890605,9.57957958,4.290103427,10.30900416,19.91162228,6.52112536,9.01625387,15.77290347,7.609687675,6.236427645,6.637221349,14.99517894,15.63547577,19.53137765,24.34088388,13.32068063,18.74333212,38.73508353,49.34830284,63.57521109,67.72165605,38.66060055,24.05022748,24.72124944,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,5.066624193,5.336673937,6.187739689,6.84033153,6.920371477,7.250860741,8.762788439,10.58666591,12.1193961,12.86930846,16.25201008,18.07461589,18.73964451,19.64452809,21.80994225,24.15920201,26.51090488,28.52472173,32.83265782,37.22667602,38.29084154,42.55363626,45.9671851,46.38705036,51.53402294,57.46900313,56.59925136,57.94632495,60.2906452,60.3123577,57.04242866,61.65480775,59.92290233,64.7706276,70.70072232,65.2110871,70.1922326,70.81594474,76.12686302,80.12041422,81.62427311,85.75576457,81.42842449,89.26170632,95.78434572,100.6893492,90.1866004,92.81035744,96.98937237,93.25765042,85.02718608,80.27661951,89.17647805,90.75691097,88.75889712,89.27502942,96.9942407,97.63652445,97.28959293,98.47102516,100.3373091,94.85105992,,
Montenegro,MNE,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.70114943,15.63218391,14.79190751,11.32947977,14.35465116,12.54913295,12.49418605,324.8717949,276.975945,262.183908,285.2222222,233.6956522,246.8478261,292.7777778,306.8131868,311.9101124,191,251.3812155,
Mongolia,MNG,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,0.536193029,2.150537634,2.193548387,3.994845361,6.970849176,4.369538077,4.23216445,7.368421053,5.636363636,6.065857886,7.155172414,6.937394247,10.80858086,10.87130296,12.19512195,12.66866567,13.74722838,15.00765697,18.44077961,14.50549451,12.44541485,10.65304633,11.69163318,11.08216212,0.739234892,0.378286363,1.514004542,1.514004542,4.887904067,3.119893032,2.35324967,2.893814047,2.720278829,3.773777001,3.405030833,5.001618095,3.117081042,5.54363635,5.122853135,5.801038019,6.227238087,8.964778453,10.81493413,12.8426887,19.71859876,14.66906441,17.46339583,19.51527335,27.77126822,31.79019047,0,38.45259157,36.16164293,47.77797357,47.43242729,
Northern Mariana Islands,MNP,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.04,0,0,0,0.25,0.125,,,,
Mozambique,MOZ,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,1.452536825,1.469387755,1.751527495,2.764227642,2.753036437,2.021018593,2.0564,2.305,2.701111111,2.357271095,3.571633752,5.535714286,4.456140351,2.443157895,2.055749129,3.902439024,5.052264808,7.212543554,8.327526132,9.616724739,14.17808219,11.93333333,4.9,1.258064516,1.207301587,1.84375,1.96969697,0.47761194,0.705882353,0.753623188,1.457142857,1.392045455,0.909090909,1.764705882,2.136986301,2.16,1.666666667,2,2.025316456,3.666666667,6.225,5.97752809,0.736222222,2.259782609,1.4274,4.643061224,2.660769231,11.41722222,4.033454545,8.199469027,7.355929204,5.619469027,5.910973451,7.534159292,4.558230088,4.567610619,5.138584071,6.711150442,10.79646018,11.21380531,12.25699115,7.990619469,15.13026549,
Mauritania,MRT,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,0.187969925,0.374531835,0.746268657,0.71942446,1.079136691,,,0.977876106,2.454081633,5.989583333,2.564102564,11.73469388,10.44270833,10.76923077,6.19047619,,0.4,1.62962963,1.928571429,6.7,3.125,3.235294118,8.888888889,6.052631579,9.75,12.56097561,17.34047619,10.69141531,8.888888889,8.888888889,11.11111111,3.826666667,4,5.333333333,,6.444444444,4.853333333,5.746666667,5.242222222,5.704444444,7.655555556,4.693333333,5.355555556,5.397777778,8.748888889,5.437777778,7.84,8.115555556,8.075555556,8.055555556,10.65111111,13.56444444,12.78666667,12.42,14.88222222,11.31555556,8.524444444,8.524444444,
Mauritius,MUS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,223.2555556,250.3846154,273.9450549,291.6483516,247.826087,212.2808989,234.0851064,217.69,218.2,219.96,215.38,319.58,261.64,269.14,243.8585859,214.77,261.89,254.73,274.32,266.61,223.25,256.25,271.54,270.43,279.73,253.06,328.42,282.09,310.1010101,282.9897959,284.2783505,277.4791667,276.6489362,314.0645161,346.6413043,414.5824176,371.7333333,363.7472527,396.6292135,416.6666667,313.7362637,318.3707865,299.4545455,307.6896552,352.1529412,257.8674699,282.2222222,228.775,227.9625,163.2,243.2307692,274.8421053,248.1466667,313.2933333,183.8266667,273.2533333,257.6133333,187.12,194.88,150.48,186.4933333,126.4133333,101.16,
Malawi,MWI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,3.438461538,2.771428571,2.862068966,3.233333333,2.941176471,2.857142857,3.529411765,3.888888889,3.831351351,6.110555556,7.724102564,6.6715,7.996097561,5.185365854,7.5105,13.449,11.746,14.08292683,12.31414634,17.50736842,17.078,15.38095238,21.5005,21.84097561,14.27658537,17.43209302,22.51302326,23.82604651,24.90909091,21.33333333,29.78723404,32.08695652,32.17391304,10.1347619,18.92130435,24.25,23.18367347,19.30769231,18.55555556,18.10581818,9.642807018,29.71368421,31.07733333,34.406,30.491875,36.82454545,37.92606061,34.87043478,30.84571429,37.398,30.36628571,26.39685714,29.25811001,39.76478756,41.99945295,23.76885776,33.99362888,34.31702851,29.42650851,47.48729029,41.86125,23.70975,87.35575,
Malaysia,MYS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,98.74526327,99.76091008,98.19446352,102.4401371,126.2058086,148.109068,148.3491403,140.7604299,175.0730775,202.9137443,176.9596396,212.3233667,263.2637392,225.1296704,235.0588547,287.7337236,299.7920842,342.8837209,401.4379314,428.1663516,387.0225094,445.1190704,496.7489197,680.2506519,657.7683988,735.6129176,829.3765254,972.910726,983.6950534,977.326456,1004.805125,1041.446303,1126.283592,1247.224916,1211.986681,1267.79509,1408.79937,1607.408254,1509.291985,1367.877288,1289.301026,1183.445995,1235.830233,1802.750607,1658.248807,2012.955516,2299.420938,2110.610064,1301.984615,2166.749385,2183.644871,1916.840166,1985.865205,2263.397645,1896.163866,1995.780979,2011.31696,1953.725267,1347.494881,1591.180284,2148.048612,1612.104543,2926.428663,
North America,NAC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,36.21714993,40.80028463,44.5933135,48.03231987,53.49806538,60.6665024,66.67844167,66.7045342,66.48211984,70.50272689,72.65588343,75.55277729,81.16529066,78.88242154,84.88308498,92.85133763,92.05398111,94.50164847,98.81022401,101.4455922,96.55166459,85.6360908,91.33111497,97.03186606,90.90733864,85.68359859,87.25485574,87.55128884,90.33291276,91.2859414,92.05314722,94.06178082,99.41176741,98.90490145,100.2601378,104.1152445,104.9362719,103.3473223,103.0221376,99.40935127,100.6928634,102.944718,112.0198116,106.0025872,103.8041457,107.7960134,112.3261639,94.21957359,108.3156148,113.6795985,120.4793982,128.9877931,128.0125995,123.0043413,124.3039331,122.3690479,122.8284089,126.6615225,125.4258071,133.5826566,129.6614737,125.695498,,
Namibia,NAM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12254902,0.367647059,0.367647059,0.367647059,3.903186275,1.411042945,3.204907975,1.911547912,2.846248462,2.465,0.28625,1.59,4.43375,6.605,15.03375,10.86125,6.1375,13.735,26.10625,25.03625,40.0125,25.505,3.72625,3.72625,14.9225,27.065,
New Caledonia,NCL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,89.42857143,34.85714286,59.28571429,62.42857143,108.1428571,193.1428571,77.85714286,100,120.8571429,50,40,66.66666667,133.3333333,133.3333333,133.3333333,200,133.3333333,122.2222222,200,228.5714286,228.5714286,228.5714286,228.5714286,128.5714286,128.5714286,128.5714286,128.5714286,260.5882353,536.4705882,231.3235294,282.5,240,267.6470588,199.4117647,99.41176471,150,209.3846154,250,226.1666667,254.3333333,257.6214405,248.9112228,248.9112228,248.9112228,248.9112228,248.9112228,248.9112228,248.9112228,248.9112228,
Niger,NER,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,0.008696408,0.008697165,0.008697165,0.025656636,0.020944559,0.02842356,0.015629186,0.022447889,0.036069095,0.036077706,0.016059738,0.064545827,0.11786372,0.213014119,0.171986904,0.181270096,0.263709362,0.569484241,0.285525782,0.179964007,0.239255014,0.365506653,0.203172979,0.300357819,0.182316366,0.286845945,0.208318231,0.043830632,0.107800108,0.11550901,0.470927994,0.713550232,0.643546657,0.050053629,0.035755149,0.299485126,0.32372093,0.356621331,0.611819484,0.29366548,0.239985821,0.38766551,0.527622551,0.354907873,0.153418231,0.353489933,0.49602649,0.485641026,0.92327044,0.637142857,0.999285714,0.406190476,0.386,0.381638418,0.694745763,0.844519774,0.586497175,0.469265537,0.467853107,0.772372881,
Nigeria,NGA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.058878189,0.070729967,0.087313838,0.116137325,0.150381208,0.300249867,0.295643322,0.408774486,0.418628043,0.275737941,0.367594433,0.773135154,0.597390347,1.129259143,2.109639069,3.051842695,2.842436813,2.727168557,4.11349134,6.568212721,8.008113286,7.9563707,9.640389331,9.835581009,8.179914012,9.382309942,8.554690343,11.73498845,13.04862306,14.26159436,14.8,14.6179402,15.31561462,9.548387097,5.56231003,5.241691843,4.147590361,4.8,4.791428571,5.357142857,6.198984601,4.314671598,6.017385705,4.449637772,7.241182718,10.31526777,4.340549589,5.896981353,4.565876546,11.21455203,6.201773651,8.427186623,8.509130266,8.957550047,7.965842037,10.73494976,20.29590708,18.84129599,18.61032762,22.55885225,17.96495986,7.281134736,4.238609243,
Nicaragua,NIC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,3.946601942,3.355339806,9.712621359,10.09708738,28.37378641,21.24134615,23.92692308,26.55673077,26.10192308,24.875,25.07884615,28.07692308,51.9047619,33.39622642,18.20754717,45.18301887,45.62075472,45.53896714,21.42188962,50.65420561,52.43478261,38.95652174,61.13217391,40.49,51.62704918,55.64262295,40.32,59.84375,27.14384615,30.77692308,26.48615385,23.71212121,20,16.14814815,18.78787879,24.65454545,20.38457143,21.44444444,19.42810811,15.07563902,10.10146444,29.57678293,33.86121181,33.17956656,28.92335391,32.48768737,31.64581006,26.9182243,35.03121175,34.2,51.57285429,51.17365269,34.44244844,50.9760479,57.85562209,59.21756487,85.47371923,58.27877578,57.9833666,77.06254158,68.70725216,59.28942116,64.21756487,
Netherlands,NLD,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,473.891129,538.1594203,587.0389884,580.547492,605.8426724,636.5604323,654.8054894,651.7066177,722.2286049,780.5827926,736.8255914,746.9497593,787.8877272,791.3020833,784.1111797,780.900602,771.7042186,761.9729371,834.8874985,803.3167731,784.788366,746.4801126,818.1916297,851.609646,814.1216765,795.6287016,711.302742,709.0196946,654.6464424,606.4474254,628.442228,606.0375472,575.2676493,591.1657257,582.1545158,568.4651062,523.0642504,521.5614582,465.6911212,408.7220104,412.371134,386.9208038,363.937311,357.3135255,337.8064806,353.1463825,302.1390828,267.7086068,238.1710439,293.3258361,246.8111332,289.8120673,231.1276965,247.8526316,266.8051823,291.6857977,290.5583414,274.2693438,273.8018,276.6139546,273.2552343,240.2659363,238.0198216,
Norway,NOR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,172.6635514,176.4461358,185.120892,192.1176471,200,196.8085106,211.8623962,215.6956005,238.5454545,244.9507389,259.7014925,248.6759142,263.3248731,293.8053097,290.6329114,280.9583859,300.5012531,319.1542289,322.826087,318.1595092,305.4545455,303.8186158,302.9550827,291.0798122,274.0046838,271.6763006,265.2023121,250,241.7995444,243.7093023,234.3472379,234.309795,232.5423729,231.0267857,212.7659574,210.0502513,228.5395764,223.830735,224.4897959,219.5676906,200.0851305,205.5797267,213.5074627,215.2301496,218.8654292,216.4184149,220.4175463,213.5569755,179.1251437,170.0036337,192.1589242,187.3210987,190.8167549,194.533396,204.2926824,204.4112569,199.5845238,203.8196736,210.2712961,208.4109698,210.7226368,210.9129353,205.1444583,
Nepal,NPL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.082502769,0.238648948,0.34746696,0.565891473,0.61406423,1.882613511,1.45684442,1.687190764,2.476635514,2.743983615,4.079877112,5.16593674,5.715011547,5.823853211,5.585421412,6.731674208,7.850337079,8.278125,9.292239468,9.893832599,10.41258741,13.64941526,16.25130708,18.9137811,18.85380473,19.53642671,23.45904053,24.33468788,29.08408149,31.24978452,34.89672978,35.23525115,31.55238994,39.84746562,40.09027897,44.00769066,45.8656882,51.76600912,40.16337645,31.01699235,30.79660297,16.68094218,5.0587473,8.025217391,3.568859649,5.642035398,1.608928571,1.364864865,18.20272727,25.08669725,35.8098673,26.54369496,54.87484657,68.96539366,77.08675401,78.94422563,70.40186963,94.94190975,97.00571357,115.3256901,112.6110465,67.84288724,67.84288724,
Nauru,NRU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,765.2572178,752.6036745,913.1578947,1215.878947,1201.623684,1074.773684,948.9074074,1104.62963,1174.230159,1192.712766,1258.518617,1425.534859,1772.915377,1251.268027,1344.43807,1320.788486,1392.622134,1447.294614,1300.714286,1160.5,1114.079422,1063.509132,1144.450168,1131.578947,910.4477612,756.9892473,874.047619,791.7112299,987.8467635,902.8947368,1150.918635,1380.825819,1600.961655,1652.792913,1731.836333,1663.17442,1629.113058,1652.373986,1776.256658,2012.31012,2243.129201,1888.689586,2054.014458,2124.314286,2242.315294,2087.052632,1943.329466,1721.565121,1329.917197,1401.539078,1622.091295,1505.770138,1367.840951,1431.405085,1786.006276,1538.449168,1820.694501,1776.246866,1677.294872,1725.888046,1445.045455,1633.433396,1291.130769,
OECD members,OED,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,58.85394366,63.66588068,68.78007248,73.81634691,79.2827543,85.68835156,93.59322847,95.9657528,98.21711971,104.517756,110.8034549,115.742001,125.7365995,118.0095108,124.075659,132.5641313,133.8128069,139.3876945,143.7805014,140.8175044,136.874971,131.5589609,137.6921672,140.4602063,136.6455866,135.9772098,137.6943795,138.402975,138.8346486,128.8994373,124.0067386,121.9375001,125.9973754,126.6836149,128.055439,132.8902925,132.8552172,132.5781578,131.8467293,126.5029025,126.1056029,125.2415295,133.0485092,129.052726,125.7570859,126.7828798,134.3570214,111.0845995,114.4559293,125.9448408,127.4483452,134.3731234,136.9569531,135.8622165,136.4859358,139.1526691,141.0354491,139.9096928,139.2924614,146.175021,142.9092004,129.3560988,,
Oman,OMN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,5.695652174,7.695652174,18.52173913,18.69565217,21.73913043,12.08695652,54.60869565,46.13043478,41.69565217,72.86956522,51.2962963,34.07407407,101.6551724,59,59.96969697,160.969697,151.9428571,270.8285714,232.7714286,228.5714286,310.3448276,262.0689655,278.5714286,239.5357143,187.2413793,263.0322581,236.2580645,185.6774194,335.6129032,388.1935484,205.1612903,492.3448276,597.75,795.2692308,602.1428571,808.6666667,432.2702703,542.2740525,440.3794038,525.3115727,491.7241379,497.28,396.9708589,457.119943,332.6839827,320.9235586,479.1938429,424.9839435,380.1366193,344.5103498,301.4575921,
Other small states,OSS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.48811915,78.3582258,96.39985115,83.20355162,72.00224381,85.39328614,82.62750454,68.96066105,68.4471682,80.55255713,80.73086953,88.45216182,94.30397329,79.88492564,86.69439406,88.08405977,82.87154754,86.4388411,86.99784825,94.77393131,79.59385663,,
Pakistan,PAK,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,1.378646174,1.34799609,2.22095672,2.73,2.197225686,3.466646001,5.893840916,7.642892846,10.07567125,9.22495114,12.59722955,14.38233355,12.90227491,13.93711104,17.98217532,20.72554169,23.4073107,28.24398074,31.7715942,33.6251635,34.65487805,37.54725407,38.79826031,39.02223606,47.65433617,59.23025879,55.0464,58.13475936,62.15471884,63.62685714,63.20472996,71.78860294,71.01488587,72.18419835,82.57137229,78.98458265,85.6744201,82.84228792,91.06396657,95.44136598,94.07188498,97.78475336,100.9701828,110.7789508,123.4834604,125.7302441,118.4234924,119.1546504,144.3274303,138.3047295,128.522691,117.3623677,135.7025927,134.8541393,137.4715789,144.5629558,152.4789491,152.72362,152.3852932,155.1508891,161.9301849,146.9169037,160.2576008,
Panama,PAN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,11.41552511,22.83105023,22.83105023,25.11415525,18.26484018,22.83105023,18.43317972,39.17050691,44.67592593,48.61111111,54.4537037,60.40277778,51.62962963,64.01616628,58.83371824,52.42494226,52.30414747,52.99539171,68.66359447,70.34482759,68.63636364,60.66666667,50.76923077,61.30434783,55.2688172,75.10638298,79.57894737,80.20833333,67.94693878,77.47895792,51.4008016,70.988,64.362,59.9,55.4,88.6,71.34705882,76.68461538,64.15660377,56.90328467,53.28467153,40.40328467,51.15693431,42.16058394,34.41970803,38.3962963,34.08888889,35.80925926,47.5462963,63.75925047,37.43185841,76.73097345,88.63362832,58.99115044,73.46017699,45.69911504,58.68318584,68.39292035,63.94159292,99.56106195,123.9097345,59.19115044,112.5787611,
Peru,PER,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,37.8011575,46.77139314,40.51260852,34.38486978,33.64038232,26.56185354,32.27535037,27.71516268,33.15197074,32.95543393,32.03362002,38.7671015,30.52697173,43.7200747,31.60898815,38.41275055,40.82850158,39.46727996,33.37961236,33.10093097,36.37184879,26.70583123,21.03099143,22.67594443,19.68841133,46.06984428,58.8325156,56.45798204,37.57905803,25.66587819,18.21082781,19.14982087,32.55280563,40.54335984,35.73693726,43.44198667,50.66916782,56.46763516,56.96078706,60.99684734,75.88297085,74.40314817,77.05581521,81.02574518,74.49413866,84.502284,100.8384155,75.09363527,97.50669659,93.13769137,104.5618736,101.0083142,103.3147922,105.9207147,117.1523791,118.4780708,143.5997152,113.5333377,141.6622861,141.4950622,111.8242191,103.2834316,93.46521605,
Philippines,PHL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,14.53193226,18.09610656,19.13580247,18.2231405,23.48547718,22.1875,24.81176471,31.40887949,43.22595745,43.0732334,44.98277347,41.10638298,54.42968421,59.41854167,46.78350515,53.74,51.09823529,60.53436893,65.82692308,63.88676358,61.22777778,65.95419847,69.10209125,50.0907197,53.02373832,72.18518519,89.61715867,92.73566176,97.76135531,107.1335766,81.61436122,92.9898804,105.0120706,112.5019681,113.2274361,140.7449857,156.0646095,122.3824732,146.2662734,145.9177592,156.7847111,139.3404255,166.9963783,171.7595703,156.5324675,143.5792435,159.3081285,104.9730275,121.4452727,151.4354717,144.8612844,118.3512545,155.8749553,157.3434705,139.4234347,169.6250447,212.5987478,169.0010733,195.4842576,217.1112701,232.0254025,285.4252236,199.4493739,
Palau,PLW,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,216.6666667,160,133.3333333,130,106.6666667,63.33333333,90,63.33333333,80,50,146.6666667,140,236.6666667,163.3333333,56.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,
Papua New Guinea,PNG,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,6.25,8.235294118,10.58823529,20.87912088,19.60784314,37.03703704,35.0877193,51.66666667,57.93650794,41.66666667,50,59.72222222,60.625,33.33333333,32.33532934,69.9127907,32,37.98882682,37.75555556,46.99453552,65.40540541,79.03225806,74.46808511,81.57894737,64.0625,55.72916667,66.66666667,67.35751295,67.35751295,67.01030928,66.66666667,66.49746193,41.20603015,45.81280788,57.07317073,56.19047619,31.16363636,37.86222222,76.82608696,71.40833333,57.0620155,72.09885932,71.90169492,103.8533333,109.4833333,85.47666667,107.47,98.76666667,103.4984127,98.096875,103.1165644,112.0636364,122.2454545,118.9484848,108.9272727,108.2121212,143.8727273,123.6575758,
